__sf_row_id,transaction_id,timestamp,account_id,transaction_type,amount,merchant_id,merchant_category,merchant_country,channel,status,currency,fraudulent_score,is_fraud,is_disputed,dispute_amount,velocity_score,distance_from_home,time_since_last_transaction_hours,card_type,card_brand,card_age_months,card_used_before,account_balance_before,account_balance_after,account_credit_limit,customer_age,customer_tenure_years,is_vip,similar_transactions_24h,total_transactions_30d,avg_transaction_amount_30d,latitude,longitude,country_code,ip_address,device_fingerprint,is_new_device,customer_segment,transaction_category_numeric,was_alert_triggered,days_since_account_opening
1579,TRX_00001579,2026-03-30 22:09:22.283503,ACC_000172,Transfer,597.7388824365737,MERCH_00313,Retail,USA,Mobile,Completed,AUD,0.0549758286126709,0.0,0.0,0.0,9.133962099701693,4.415256770091292,6.202062496587911,Debit,Visa,22.50218565598296,1.0,2094.386974644804,2019.4011498595005,1383.6985468233577,61.0,5.458638149349257,0.0,2.0,17.0,189.15231227778463,-21.43155805605176,-157.52435479101987,US,75.208.36.127,DEV_000825,0.0,Silver,7.0,9.343911584901104,280.2647613897131
1580,TRX_00001580,2025-10-13 14:09:22.283506,ACC_000170,Deposit,301.2990490104172,MERCH_00415,Online,USA,ATM,Completed,CAD,0.0420745893904947,0.0,0.0,0.0,3.452886557055091,79.35022106179436,0.3946124946633784,Prepaid,Visa,17.007019182631264,1.0,2299.739558545639,6362.779366829936,9563.658120195192,61.0,2.813314628376953,0.0,2.0,18.0,296.1038192547785,9.291682212297786,146.63888586118685,US,13.58.35.168,DEV_000957,0.0,Bronze,20.0,0.0,507.9993285361594
1581,TRX_00001581,2025-09-08 03:09:22.283508,ACC_000140,Withdrawal,39.64406201823871,MERCH_00136,Utilities,UK,ATM,Completed,CAD,0.0558915021051375,0.0,0.0,0.0,7.735966836534253,67.7109244211126,5.381279908090041,Credit,Visa,26.550920729258408,1.0,2275.937564873636,2923.9799320664365,2320.472391974924,22.0,4.096776145948456,0.0,3.0,12.0,393.88047278384965,207.57334466327885,45.50287147524233,UK,105.77.235.206,DEV_000473,0.0,Silver,31.0,0.0,171.46450844018028
1582,TRX_00001582,2025-09-01 03:09:22.283510,ACC_000187,Transfer,78.12626533143843,MERCH_00358,Travel,USA,In-Person,Completed,CAD,0.0979857073742804,0.0,0.0,0.0,2.141226276227441,14.933044578312636,8.147622464652905,Credit,Visa,18.80783487582692,1.0,2771.251572596092,2243.8542430172097,5699.506069645886,73.0,5.092665462357422,inf,2.0,13.0,109.04694370360544,63.35291875333272,-52.14916242910464,US,7.71.203.91,DEV_000982,3.98069373677382,Bronze,36.0,inf,1219.3426543619676
1583,TRX_00001583,2025-07-02 19:09:22.283512,ACC_000085,Withdrawal,108.01279955571962,MERCH_00207,Retail,USA,In-Person,Completed,GBP,0.0621914662165571,0.0,0.0,0.0,18.718818221346446,93.45762731125616,8.91728979927678,Debit,Visa,75.89592300355258,1.0,395.7148582496148,252.1090134992765,4148.324841158818,108.0,9.568998754195697,0.0,3.0,13.0,46.67023328450298,18.03238001120755,409.7767223941856,US,69.36.58.62,DEV_000837,0.0,Gold,24.0,0.0,774.393228314948
1584,TRX_00001584,2025-12-15 21:09:22.283514,ACC_000051,Transfer,111.6533406098325,MERCH_00241,Retail,USA,Mobile,Completed,EUR,0.0171060659708391,0.0,0.0,0.0,2.2561102678374034,119.87724003968246,0.2126973992436223,Debit,Visa,18.28586182228165,1.0,2449.8521407098697,1974.377440370793,2898.0034135914807,57.0,5.561602531994254,0.0,1.0,13.0,273.5358468932302,77.72358597638299,-54.12592425141315,US,18.64.219.84,DEV_000986,0.0,Bronze,30.0,0.0,316.65084378766795
1585,TRX_00001585,2026-05-07 06:09:22.283517,ACC_000110,Payment,662.7748315698601,MERCH_00066,Online,Canada,In-Person,Completed,USD,0.0027721561759022,0.0,0.0,0.0,2.693012321347624,26.762630096217364,5.977006115701387,Credit,Visa,52.224181787758525,1.0,4530.127940678505,4746.493975588173,8945.537243942226,63.0,18.81102764807863,0.0,3.0,10.0,323.0928206765364,40.40125284528207,-150.84680618386423,UK,57.111.90.32,DEV_000468,0.0,Bronze,46.0,0.0,443.88797390752205
1586,TRX_00001586,2026-04-08 18:09:22.283519,ACC_000042,Payment,326.14351222443656,MERCH_00115,Retail,USA,Phone,Completed,USD,0.0440946126475498,0.0,0.0,0.0,4.8038398866332335,89.67799179351063,7.972169462102673,Credit,Mastercard,18.68572620907702,1.0,5549.922813502425,5840.665002447397,3988.154823108385,108.0,2.653339576337604,0.0,1.0,10.0,606.6988738965103,-22.303500244170323,-85.60219418261903,US,12.181.172.151,DEV_000697,0.0,Premium,6.0,0.0,44.56919185878383
1587,TRX_00001587,2025-11-15 20:09:22.283521,ACC_000210,Deposit,1399.0858421760875,MERCH_00403,Retail,USA,Mobile,Completed,USD,0.0638742290711446,0.0,0.0,0.0,11.34327067501618,8.755506746981755,2.527721293689153,Credit,Visa,19.05777212539249,0.0,745.1950112614121,301.5381201522216,3928.959849764784,30.0,8.33809578617457,0.0,6.0,16.0,258.7949468512157,-47.15619349292026,-176.26845133097837,AU,240.237.178.242,DEV_000676,0.0,Silver,35.0,0.0,453.4276781067361
1588,TRX_00001588,2025-10-27 07:09:22.283524,ACC_000199,Deposit,1399.0858421760875,MERCH_00201,Retail,Australia,Mobile,Completed,USD,0.1785277151812456,0.0,inf,inf,11.39400621269587,59.059872961689535,3.913617558195471,Credit,Mastercard,14.344158309255285,1.0,6226.314507328465,6362.779366829936,991.5404404158232,72.0,4.053516068557442,0.0,0.0,15.0,9.584934875536364,23.5910041596499,98.10940234804394,UK,162.98.182.213,DEV_000814,inf,Silver,7.0,0.0,663.7673411859678
1589,TRX_00001589,2026-01-11 20:09:22.283526,ACC_000297,Transfer,105.56207465363536,MERCH_00375,Travel,UK,Mobile,Completed,USD,0.0039868683397787,inf,0.0,0.0,3.661938283456741,32.24020284723969,1.5402101936070325,Debit,Visa,28.82471916701003,1.0,2001.818741654461,2879.504074118628,2496.0175240690564,18.0,6.3996211935117975,inf,2.0,15.0,62.39963837094452,47.12657375361727,167.98236199959877,US,119.142.72.193,DEV_000801,1.0,Bronze,79.0,0.0,74.31698056735499
1590,TRX_00001590,2026-01-09 16:09:22.283528,ACC_000239,Payment,0.0418647499162761,MERCH_00249,Retail,USA,Online,Completed,CAD,0.1372554002599122,0.0,0.0,0.0,6.277239006138421,36.356087706672426,1.8570666964829767,Credit,Amex,73.13821649262056,1.0,426.4229414749832,445.7103224339962,1520.6222315630098,46.0,5.823948515611062,0.0,6.0,19.0,73.42204091822268,207.57334466327885,-69.76304374806529,UK,113.87.56.66,DEV_000018,0.0,Gold,5.0,0.0,500.6455665322951
1591,TRX_00001591,2025-06-15 07:09:22.283530,ACC_000114,Payment,1068.1302107373433,MERCH_00445,Grocery,USA,Online,Completed,EUR,0.0905575066800994,0.0,0.0,0.0,2.31700462965267,54.76435472548865,3.4819576816353583,Debit,Amex,22.316838602375668,1.0,453.6825203220872,501.12168566670766,3229.489601756751,19.0,18.81102764807863,0.0,2.0,12.0,180.6431069498768,20.6136664859022,78.16360329204213,US,92.19.32.199,DEV_000832,6.702544370083966,Silver,31.0,0.0,1114.208957221105
1592,TRX_00001592,2026-01-02 17:09:22.283532,ACC_000025,Payment,1399.0858421760875,MERCH_00441,Online,USA,Mobile,Completed,USD,0.0196346366227102,0.0,1.0,30.54641475266603,7.662389034301667,31.785614916902723,0.8192951654106375,Credit,Visa,12.394144328306217,1.0,5430.322882132271,4833.118990207533,2255.6920068273475,34.0,6.707114938168576,0.0,1.0,19.0,154.96941363395462,-73.78334715571721,8.48509078974746,US,55.183.63.47,DEV_000496,1.0,Bronze,34.0,0.0,105.71869789388508
1593,TRX_00001593,2025-12-02 19:09:22.283534,ACC_000298,Withdrawal,18.120287307981265,MERCH_00277,Dining,USA,Online,Completed,GBP,0.033357096946285,0.0,0.0,0.0,11.528631243360923,34.647995754341984,2.314280676546793,Credit,Mastercard,49.30702934950493,1.0,642.9430533612575,558.710875646711,952.3994872763046,53.0,11.467409202310916,0.0,6.0,25.5,97.92166948767058,17.60156481088572,-172.35067720434537,US,27.26.209.247,DEV_000995,0.0,Premium,8.0,0.0,187.3290546793332
1594,TRX_00001594,2025-10-19 03:09:22.283536,ACC_000076,Withdrawal,40.57326897030737,MERCH_00111,Online,USA,ATM,Completed,USD,0.0256929900572403,0.0,0.0,0.0,1.954862601527541,22.54311887176565,1.793639807764842,Debit,Mastercard,13.67227038614963,0.0,476.7800410582154,125.08868918552828,3572.687087320096,55.0,1.5812131944898231,0.0,2.0,13.0,147.78453931197387,-88.09900715012083,170.82080919748438,US,248.141.3.132,DEV_000954,0.0,Gold,15.0,inf,1219.3426543619676
1595,TRX_00001595,2026-04-20 13:09:22.283538,ACC_000136,Transfer,36.84477827305114,MERCH_00450,Online,USA,Online,Completed,USD,0.0282490159349978,0.0,0.0,0.0,18.718818221346446,125.61513209868512,1.3606817014382664,Credit,Visa,68.70180334282756,1.0,498.2225402967244,201.06870069124864,4211.678236319885,67.0,6.9531286230487455,0.0,0.0,19.0,93.81948263579454,-82.7500149015531,166.49340581543896,US,235.203.223.230,DEV_000849,1.0,Bronze,20.0,0.0,1219.3426543619676
1596,TRX_00001596,2025-06-14 23:09:22.283540,ACC_000019,Deposit,306.2922220305164,MERCH_00330,Retail,UK,Online,Completed,CAD,0.1785277151812456,0.0,0.0,0.0,0.3836352308835873,51.735011501545614,3.307164283645447,Debit,Visa,17.74686431285926,1.0,1598.1070100194104,1117.2581321250111,1547.4154480027946,67.0,5.495456354277461,0.0,0.0,21.0,331.2617017071163,-44.77739412368323,140.298752869863,AU,131.231.234.212,DEV_000513,0.0,Gold,79.0,0.0,477.45498450722295
1597,TRX_00001597,2026-04-25 22:09:22.283543,ACC_000210,Deposit,3.979389604167492,MERCH_00472,Travel,USA,Phone,Completed,USD,0.0136260235302144,0.0,0.0,0.0,9.004819802056414,33.9349755822232,9.121740378446114,Credit,Mastercard,25.881587808786783,1.0,6133.109918159646,6362.779366829936,2569.273424190128,72.0,1.3169157575936217,0.0,6.0,15.0,244.19676695084053,-67.76460406037938,-66.61625854211924,US,142.112.40.55,DEV_000402,3.707720270162884,Gold,29.0,0.0,1197.4228191791565
1598,TRX_00001598,2025-09-24 04:09:22.283545,ACC_000239,Payment,10.428667542104549,MERCH_00233,Grocery,USA,Mobile,Completed,EUR,0.0612218142893791,0.0,0.0,inf,1.3830592731955238,104.46380906960005,1.3870886345928248,Debit,Visa,33.76693310947155,1.0,165.49536959323572,-190.10085103499208,218.5741195460284,41.0,1.7409137635587602,0.0,0.0,11.0,247.8731566814872,-48.88478096052619,-131.7889238155496,US,95.51.227.10,DEV_000463,0.0,Silver,28.0,0.0,285.4199852161602
1599,TRX_00001599,2025-06-26 20:09:22.283547,ACC_000038,Withdrawal,178.80880533999962,MERCH_00175,Dining,USA,Mobile,Completed,USD,0.0959033301999549,0.0,0.0,0.0,18.718818221346446,14.937445407865315,5.390081351267822,Credit,Amex,13.518040597185127,inf,2272.256288614992,2699.369600711389,8648.526706932147,35.0,2.613528202984548,0.0,5.0,20.0,143.8318969632658,84.60097138043093,-66.6822985519996,US,146.214.101.11,DEV_000358,0.0,Gold,44.0,0.0,462.66601877049726
1600,TRX_00001600,2025-10-14 20:09:22.283549,ACC_000267,Withdrawal,312.9013799395349,MERCH_00391,Online,USA,Phone,Completed,USD,0.0133165995914179,0.0,inf,0.0,3.128776243332963,22.145589268161245,1.4664395913762962,Debit,Discover,6.696960905026012,1.0,6226.314507328465,6362.779366829936,2763.380516204051,25.0,5.805643995298974,0.0,2.0,17.0,55.7612048205297,78.10888697057484,85.30240606117235,US,49.125.76.59,DEV_000110,0.0,Silver,18.0,0.0,163.64310420503227
1601,TRX_00001601,2025-08-04 08:09:22.283551,ACC_000206,Deposit,324.7589743698467,MERCH_00456,Retail,USA,In-Person,Completed,GBP,0.0025732766240158,0.0,0.0,0.0,1.60209693026973,22.82548943414714,0.7662422483237462,Debit,Visa,15.816549255996376,0.0,3257.983645335118,3954.4657056902506,2359.728380029381,45.0,4.283507347768227,0.0,2.0,16.0,606.6988738965103,-77.05386406450961,-7.950104007900848,US,10.184.217.175,DEV_000738,0.0,Gold,32.0,0.0,1096.4811556793347
1602,TRX_00001602,2025-12-11 08:09:22.283553,ACC_000266,Payment,18.65151623284375,MERCH_00142,Retail,USA,Mobile,Completed,USD,0.103175626843514,1.0,0.0,0.0,2.97382452067807,16.90049482630498,14.351837386958833,Credit,Mastercard,18.818330942611013,1.0,1719.9722533673394,1796.1562049531851,1160.2360469920125,21.0,3.901250766687026,0.0,1.0,12.0,175.95085472004598,-74.82459060694059,150.10174747551622,US,240.68.52.107,DEV_000986,0.0,Bronze,48.0,0.0,372.0105710325013
1603,TRX_00001603,2026-01-05 06:09:22.283555,ACC_000153,Transfer,12.723729332614722,MERCH_00031,Dining,USA,In-Person,Completed,AUD,0.0190591751704844,0.0,0.0,0.0,7.636027757327753,24.24319107414981,5.015179835375824,Debit,Mastercard,5.303454587871153,1.0,4186.362030880839,4515.970412755497,4763.072826780815,55.0,4.242195665220543,0.0,6.0,15.0,227.4020921562815,14.689966767934097,-172.98730487005162,US,46.34.178.228,DEV_000612,1.0,Gold,19.0,0.0,144.1714613891779
1604,TRX_00001604,2026-04-29 12:09:22.283557,ACC_000041,Transfer,32.678923618016306,MERCH_00180,Retail,UK,Online,Completed,USD,0.0753922048522179,0.0,0.0,0.0,18.718818221346446,20.53963016365616,0.5524025998095066,Credit,Amex,16.107880719702344,1.0,4683.655467476683,3837.422931159583,3530.9559215929607,35.0,9.1103568658757,0.0,0.0,14.0,98.47059168373237,80.15113883814104,166.15332479770984,CA,188.142.23.137,DEV_000558,1.0,Bronze,20.0,0.0,118.17413364452212
1605,TRX_00001605,2025-07-27 10:09:22.283559,ACC_000010,Payment,145.43736379885436,MERCH_00066,Utilities,USA,Online,Completed,USD,0.1317655308704971,0.0,0.0,0.0,8.06329587109875,6.491765676356022,5.007119334165782,Debit,Mastercard,39.14948771288536,1.0,3126.100699391478,6362.779366829936,12237.717192070351,64.0,18.81102764807863,0.0,6.0,14.0,68.18115275646373,47.12323071362036,164.8903522286299,DE,233.173.202.146,DEV_000922,0.0,Gold,45.0,1.0,588.7043995297073
1606,TRX_00001606,2026-01-07 15:09:22.283561,ACC_000293,Withdrawal,1399.0858421760875,MERCH_00003,Dining,USA,Online,Completed,CAD,0.0238635496666103,0.0,0.0,0.0,0.3258496673933039,125.61513209868512,0.9700298665346307,Credit,Mastercard,26.457744067121304,1.0,4061.138301832681,5152.418187540142,4452.440478368373,74.0,0.1041425866212508,0.0,3.0,10.0,255.96407924475807,33.929769636343494,102.3627209620882,US,223.169.105.17,DEV_000775,0.0,Premium,1.0,0.0,343.45497891955165
1607,TRX_00001607,2026-03-11 09:09:22.283564,ACC_000097,Transfer,1.499490866950547,MERCH_00285,Online,USA,Mobile,Completed,AUD,0.0989752240701304,0.0,0.0,0.0,4.2301831034385575,78.49868617481158,10.937204743668191,Credit,Mastercard,10.111700134890173,1.0,3894.254938572338,3977.326561869593,7434.451325973406,25.0,3.546733044400276,0.0,0.0,10.0,202.97479314275688,-17.410120455732553,2.6214669241058743,US,133.15.220.252,DEV_000882,0.0,Bronze,12.0,0.0,239.3385005315968
1608,TRX_00001608,2025-11-29 10:09:22.283566,ACC_000274,Deposit,57.88987426261392,MERCH_00268,Dining,USA,Mobile,Completed,USD,0.0164735357309836,0.0,0.0,0.0,2.726273364035814,24.86029633285592,18.358203320966766,Credit,Visa,40.44323155026013,0.0,570.345466983942,1846.328444899213,3839.276155650741,37.0,18.81102764807863,0.0,0.0,25.5,382.1201763971925,36.8616851055791,-51.03164186640117,US,24.197.177.33,DEV_000098,0.0,Bronze,36.0,0.0,82.86707784404457
1609,TRX_00001609,2025-12-22 19:09:22.283568,ACC_000229,Deposit,1399.0858421760875,MERCH_00235,Travel,USA,Mobile,Completed,USD,0.0465708179596826,0.0,0.0,0.0,18.718818221346446,101.08900428766177,8.220091989545637,Credit,Discover,5.764371469137688,1.0,2052.2887838380893,1149.244746048371,3469.98184361919,62.0,5.53809903744713,0.0,6.0,13.0,606.6988738965103,18.495211277824097,164.00674033144986,AU,83.245.55.61,DEV_000736,0.0,Gold,79.0,0.0,502.7961081097017
1610,TRX_00001610,2025-06-30 11:09:22.283570,ACC_000219,Payment,3.30525836852333,MERCH_00276,Retail,UK,Mobile,Completed,EUR,0.0532536198873784,0.0,1.0,3.30525836852333,1.489122414368615,22.96437043928407,1.1106904955525945,Credit,Visa,17.35160875164337,1.0,440.0565298109296,-46.10224762772384,5035.72988758627,52.0,9.73243700787846,0.0,6.0,25.5,133.8910173655954,52.474879610889786,68.07212231181455,UK,132.123.140.65,DEV_000506,0.0,Silver,23.0,0.0,200.10264864614777
1611,TRX_00001611,2026-04-08 04:09:22.283572,ACC_000064,Payment,622.6056237732898,MERCH_00040,Grocery,USA,ATM,Completed,USD,0.0857354374994319,0.0,0.0,0.0,6.356846663487104,41.66364430404508,4.085512319947942,Debit,Visa,10.462956846672544,1.0,2541.894347388044,2751.528386330143,12237.717192070351,34.0,18.81102764807863,0.0,3.0,13.0,606.6988738965103,75.50760187312443,95.18339001572564,US,156.198.57.154,DEV_000622,0.0,Gold,16.0,0.0,973.9908212618868
1612,TRX_00001612,2026-03-23 00:09:22.283574,ACC_000231,Withdrawal,267.53466560823216,MERCH_00120,Dining,USA,ATM,Completed,USD,0.0089709594003142,0.0,0.0,0.0,1.545623475902369,125.61513209868512,12.170802156037103,Credit,Visa,21.87460942437696,0.0,1386.8371943056732,901.6323986248996,1532.1572091297508,54.0,4.117599817543516,0.0,1.0,16.0,162.40830127157403,42.92780926383256,110.96646296845398,US,151.120.183.36,DEV_000118,0.0,Bronze,24.0,0.0,138.52731098671595
1613,TRX_00001613,2025-10-04 18:09:22.283576,ACC_000051,Withdrawal,1399.0858421760875,MERCH_00493,Retail,USA,Mobile,Completed,GBP,0.0414122640195774,0.0,0.0,0.0,4.51760989470982,18.59727685280667,18.358203320966766,Debit,Visa,49.36345145740474,1.0,1468.9632456361064,2546.559507952501,1848.317993811437,28.0,6.249814267085826,0.0,4.0,14.0,138.08620787983858,-47.16867195975739,129.77757899864883,US,149.89.222.88,DEV_000595,1.0,Premium,49.0,0.0,390.6272634908012
1614,TRX_00001614,2025-12-16 04:09:22.283578,ACC_000262,Transfer,1399.0858421760875,MERCH_00274,Online,USA,Online,Completed,USD,0.0664828571992228,inf,0.0,0.0,18.718818221346446,46.2788336891949,0.4245080219692845,Credit,Mastercard,62.87305597322687,0.0,3317.947446536704,2783.597651228026,3991.979093610324,65.0,8.070420186073987,0.0,1.0,11.0,197.79834541890733,-3.9042363835940392,0.5235931368169418,CA,194.58.83.73,DEV_000579,8.544200391741409,Bronze,48.0,0.0,362.8698974609986
1615,TRX_00001615,2026-03-23 21:09:22.283580,ACC_000266,Deposit,34.48630216385499,MERCH_00230,Gas,USA,Mobile,Completed,USD,0.0743531933645636,0.0,0.0,0.0,4.898522304075533,37.9926609096836,4.0214214095440735,Debit,Visa,22.250689946516783,inf,2832.9876196410287,3205.2614312173314,2603.148651744543,52.0,5.396270284898076,0.0,2.0,14.0,43.129893728931805,40.03195818336266,164.33581746423084,US,81.224.102.94,DEV_000112,0.0,Silver,42.0,1.0,1219.3426543619676
1616,TRX_00001616,2025-06-12 15:09:22.283582,ACC_000153,Withdrawal,37.89143008282636,MERCH_00303,Grocery,Canada,Mobile,Completed,USD,0.0128935539624242,0.0,0.0,0.0,11.683438953793829,13.893549654121532,0.9457072364402096,Credit,Visa,51.53622891098148,1.0,2647.3850019863607,2295.927408550131,9256.486514614931,69.0,5.868049994450092,0.0,0.0,14.0,176.7001730583219,56.96967288780465,-73.76218373243752,US,45.126.27.245,DEV_000229,1.0,Gold,19.0,0.0,397.9254069318293
1617,TRX_00001617,2026-04-30 22:09:22.283584,ACC_000139,Withdrawal,1399.0858421760875,MERCH_00085,Retail,UK,Mobile,Completed,CAD,0.008116427053908,0.0,0.0,0.0,4.303742382855628,34.33433178513332,6.516106446801216,Credit,Visa,22.052606998479483,1.0,872.1734345167208,-109.61586367755068,8824.377700937377,35.0,4.534282830343017,0.0,2.0,9.0,263.8049649857268,-50.12848416488642,104.65771034910556,CA,138.196.211.111,DEV_000759,0.0,Bronze,33.0,0.0,110.8704787991976
1618,TRX_00001618,2026-01-24 08:09:22.283587,ACC_000050,Withdrawal,54.973865055040925,MERCH_00062,Online,USA,Online,Completed,EUR,0.0984193998719809,0.0,0.0,0.0,4.572642912566244,85.34302013900428,4.468014703175652,Debit,Visa,30.22789818897204,1.0,1943.9966414038804,1870.4559773959088,1509.2487228874693,74.0,9.025830290506285,0.0,2.0,12.0,606.6988738965103,10.615316398408863,-134.26068924051717,US,19.253.32.22,DEV_000420,0.0,Silver,17.0,0.0,338.7860164867387
1619,TRX_00001619,2025-12-15 14:09:22.283589,ACC_000116,Payment,391.6091304373752,MERCH_00403,Travel,Canada,Mobile,Completed,EUR,0.0303775563594403,0.0,0.0,0.0,9.372090817311786,25.70388668440033,2.126108266556675,Debit,Visa,36.430012859672814,1.0,716.1843874584636,540.370221757456,2008.3105981728352,108.0,1.8684119915860424,0.0,4.0,10.0,28.12316093733829,79.08813130684584,-47.38795546219183,US,190.199.59.158,DEV_000621,0.0,Silver,3.0,0.0,131.59679902572518
1620,TRX_00001620,2025-07-22 12:09:22.283591,ACC_000045,Withdrawal,91.1733903407263,MERCH_00191,Gas,UK,In-Person,Pending,USD,0.0569042408644846,0.0,0.0,0.0,8.72245674925463,102.26694197524844,6.114983272978936,Debit,Amex,32.89526287088994,1.0,6226.314507328465,1434.7702773725082,1934.481499635411,37.0,6.470424341967864,0.0,3.0,16.0,332.6824709475915,30.850242754874785,-20.104592710687456,CA,111.72.201.184,DEV_000205,0.0,Silver,18.0,0.0,325.31137017245766
1621,TRX_00001621,2025-10-31 14:09:22.283593,ACC_000087,Deposit,2.233305868224284,MERCH_00292,Dining,UK,Phone,Completed,USD,0.0019248247949552,0.0,0.0,0.0,10.499945795780391,23.83208443233089,1.3625092220111616,Debit,Mastercard,23.377265602197955,0.0,1389.197716560456,1809.5786871101773,2825.945261560832,64.0,5.518619637323077,0.0,1.0,15.0,450.0966643183128,7.386943105559112,409.7767223941856,CA,177.169.151.163,DEV_000406,0.0,Bronze,15.0,1.0,552.0336375145066
1622,TRX_00001622,2026-02-17 14:09:22.283595,ACC_000207,Transfer,1.5079362473476934,MERCH_00030,Grocery,USA,In-Person,Completed,USD,0.0268600923232754,0.0,0.0,0.0,5.225340076104579,44.695676233121816,12.446776368743516,Debit,Visa,4.9000273001693575,1.0,1338.5193968417518,973.1518914576984,2755.423666035014,21.0,11.735937354480615,1.0,1.0,18.0,166.03054306454976,207.57334466327885,-152.84561922498546,US,197.217.230.51,DEV_000068,0.0,Gold,14.0,0.0,1219.3426543619676
1623,TRX_00001623,2026-01-20 01:09:22.283597,ACC_000268,Payment,28.2765138308101,MERCH_00329,Online,USA,Mobile,Completed,USD,0.1695042049972571,0.0,0.0,0.0,3.897529692502511,25.689792119019703,2.13003349245552,Credit,Visa,48.48086857858499,1.0,3344.748959290004,3774.2110222657134,3193.851790736156,43.0,6.221705375986961,0.0,0.0,10.0,113.37070002524084,11.18588915017152,-37.614956548972685,US,145.101.33.110,DEV_000949,0.0,Silver,49.0,0.0,552.2078464859537
1624,TRX_00001624,2025-09-28 20:09:22.283599,ACC_000088,Withdrawal,1399.0858421760875,MERCH_00145,Retail,USA,Online,Completed,USD,0.0407483661541026,0.0,0.0,0.0,6.9457525068386055,38.44597902704916,7.197803054313006,Credit,Amex,23.00702594880135,1.0,4134.917388272632,4156.992128581213,1279.4930847332687,30.0,7.282859159088769,0.0,3.0,13.0,606.6988738965103,-37.70383742391505,-67.73816124225323,DE,201.105.12.175,DEV_000013,0.0,Bronze,30.0,0.0,68.32798932673427
1625,TRX_00001625,2026-03-20 20:09:22.283601,ACC_000117,Deposit,435.53855085072746,MERCH_00106,Dining,Australia,Mobile,Completed,USD,0.1479409202063855,0.0,0.0,0.0,3.85762512474102,28.71604788827559,1.4955310253015006,Credit,Visa,48.17149359876463,0.0,1185.544350769996,760.987850015392,4362.655174874125,38.0,2.923535309461611,0.0,1.0,14.0,57.51707963635904,-16.71079307824212,-13.70745715820405,UK,238.238.243.77,DEV_000555,0.0,Bronze,25.0,0.0,523.2582347369522
1626,TRX_00001626,2025-09-09 09:09:22.283603,ACC_000053,Withdrawal,1399.0858421760875,MERCH_00358,Online,UK,In-Person,Completed,EUR,0.0798089121555527,0.0,0.0,0.0,0.6568978520728426,99.5312803674166,6.273267321364584,Credit,Visa,24.84241170878488,1.0,1903.2616220707848,1556.8106396984358,12237.717192070351,57.0,18.81102764807863,0.0,1.0,20.0,165.56416676183957,59.69726051811188,82.75096352968842,US,130.245.22.217,DEV_000283,0.0,Gold,8.0,0.0,496.3061059749102
1627,TRX_00001627,2025-07-31 18:09:22.283605,ACC_000115,Transfer,12.502237673002242,MERCH_00109,Utilities,Australia,Online,Completed,EUR,0.0837838314961325,0.0,0.0,0.0,0.7715668478740069,53.51383469552473,18.358203320966766,Credit,Amex,10.66759657817769,3.420868354633517,1608.0875537436957,1619.6305479525588,10036.679525996571,41.0,3.5015478479745705,0.0,6.0,13.0,152.69642786929776,15.935075040700724,-125.53385874681518,US,22.77.52.102,DEV_000205,1.0,Bronze,26.0,0.0,51.99646059046535
1628,TRX_00001628,2025-07-27 07:09:22.283608,ACC_000117,Transfer,1399.0858421760875,MERCH_00275,Gas,USA,Online,Completed,USD,0.1152266662639624,0.0,0.0,0.0,5.514902716685437,76.28888379775478,18.358203320966766,Credit,Visa,3.3459351064794127,1.0,441.7642007118045,665.3833543192192,387.2785260246192,48.0,18.81102764807863,0.0,1.0,20.0,377.7710435057506,-13.105937913267368,65.70715757832826,US,157.98.14.146,DEV_000864,0.0,Silver,10.0,0.0,881.586179191181
1629,TRX_00001629,2026-01-15 07:09:22.283610,ACC_000259,Payment,13.0686129805258,MERCH_00209,Online,USA,ATM,Declined,GBP,0.0732619418337518,0.0,0.0,0.0,2.631060004123971,125.61513209868512,0.4874592491453373,Prepaid,Mastercard,25.686649421698,1.0,1843.155524467753,6362.779366829936,3018.3313992537287,70.0,1.685080113901182,0.0,0.0,9.0,342.3328432987962,-69.68350393328143,-51.48461058915802,US,220.29.174.98,DEV_000594,1.0,Silver,10.0,0.0,447.54134985334366
1630,TRX_00001630,2025-09-02 08:09:22.283612,ACC_000074,Charge,1399.0858421760875,MERCH_00138,Dining,USA,Mobile,Completed,EUR,0.0436492680649127,0.0,0.0,0.0,1.8307387406926607,5.2904990268191385,3.000292991776808,Credit,Visa,6.4551852803172025,1.0,1070.9928243258444,952.8645852874878,2920.3951857457773,63.0,13.77961641628498,0.0,0.0,12.0,376.9045872502319,-69.2971220903546,-69.69343262154197,DE,155.190.50.203,DEV_000261,1.0,Premium,46.0,0.0,55.8557926644698
1631,TRX_00001631,2025-08-23 05:09:22.283614,ACC_000006,Payment,88.1725262024056,MERCH_00085,Utilities,USA,Online,Completed,USD,0.0127069432642748,1.0,0.0,0.0,0.8714857181348904,42.67650053627342,2.855603526910369,Prepaid,Amex,56.69655167497848,1.0,2155.084189209804,1765.950939739037,2259.5913498238456,53.0,0.2198667593540579,1.0,4.0,12.0,591.0120727632716,-62.78250710481225,-35.186842634467325,US,50.186.119.185,DEV_000142,1.0,Gold,14.0,0.0,1219.3426543619676
